id,title,content,candidate_entities,canonical_name,type,aliases,circle,weight,reviewer_notes
44,盘前必读丨长鑫科技IPO已提交注册；德福科技拟31亿布局高端AI铜箔,"机构认为，科技股方向存在交易过渡拥挤，等待调整压力释放后择机进场。
【财经日历】
比亚迪举办智能化战略发布会
深交所举办2026全球投资者大会(深圳,5/28-5/29)
2026世界智能产业博览会(天津，5/28-5/31)
欧洲央行公布4月货币政策会议纪要
美国4月核心PCE物价指数年率
财报发布：理想汽车、小鹏汽车、微博

►►据新华社，中共中央政治局常委、国务院总理李强5月25日至27日在浙江省舟山市、宁波市调研。他强调，要坚持政府主导、社会共建、多元互补，做好大宗商品和重要物资储备调节，强化战略保障、宏观调控和应对急需功能，持续提升产业链供应链韧性，加快建设大宗商品资源配置枢纽，为统筹发展和安全提供可靠保障。
►►5月27日晚，国务院山西长治山西通洲集团留神峪煤业有限公司“5·22”特别重大瓦斯爆炸事故调查组召开第一次全体会议。国务院事故调查组组长、应急管理部部长张成中主持会议，通报调查安排、提出工作要求。
会议强调，事故调查组要认真贯彻落实习近平总书记重要指示精神和党中央、国务院决策部署，较真碰硬开展事故调查，按照“科学严谨、依法依规、实事求是、注重实效”和“四不放过”的原",,,,,,,
36,BOSS直聘吃肉，拉勾连汤都没得喝,"2026年5月15日，天眼查弹出一条不起眼的工商变更：
拉勾网，进入破产重整程序。
一家曾估值2亿美元的公司，自己申请了破产。
这则消息由控股大股东前程无忧向媒体证实。而就在破产公告十天之后，界面新闻的报道中追加了一条细节：拉勾网及创始人许单单，新增一则限制消费令。
从明星到弃子。从2亿美元到一张限消令。拉勾网走了十三年。
十三年时间，它踩中了互联网最缺人的那几年，又倒在了招聘行业被彻底改写的那几年。
01
踩在风口上的拉勾
2013年，移动互联网正热。
微信刚过3亿用户，滴滴快的还没合并，美团饿了么在千团大战里杀红了眼。整个行业在膨胀，创业公司在满大街招人。
不缺钱，不缺方向，就缺人。
但招聘赛道还是老三样：前程无忧、智联招聘、中华英才网。页面老旧，流程冗长，从投简历到收到反馈，周期以""周""为单位。用户体验，基本为零。
拉勾网就踩在这个点上。三个联合创始人看准了一件事：互联网行业需要一种更快的招聘方式。
它的打法也简单粗暴。主打一个岗位真实、反馈快。投递后24小时内必有回复。
放在今天看，这不算什么。但在2013年，这已经是颠覆了招聘行业。智联招聘和前程无忧的反馈周期动辄一两周，拉勾",,,,,,,
194,创造新蓝海，揭秘康师傅的新质生产力,创造新蓝海，揭秘康师傅的新质生产力,,,,,,,
275,【05-22】本周热点速览 | 4月份全社会用电量同比增长6.0%,【05-22】本周热点速览 | 4月份全社会用电量同比增长6.0%,,,,,,,
273,【05-25】一图读懂《关于有序推动多用户绿电直连发展有关事项的通知》,【05-25】一图读懂《关于有序推动多用户绿电直连发展有关事项的通知》,,,,,,,
266,【02-10】李强主持召开国务院常务会议 听取2025年国务院部门办理全国人大代表建议和全国政协提案工作情况汇报等,【02-10】李强主持召开国务院常务会议 听取2025年国务院部门办理全国人大代表建议和全国政协提案工作情况汇报等,,,,,,,
257,【05-26】中电协电工合金标准化专业委员会成立大会在北京成功召开,【05-26】中电协电工合金标准化专业委员会成立大会在北京成功召开,,,,,,,
272,【05-26】生态环境部公开征求意见,【05-26】生态环境部公开征求意见,,,,,,,
260,【05-22】浙江省电气行业协会秘书长郑志超一行到访中电协,【05-22】浙江省电气行业协会秘书长郑志超一行到访中电协,,,,,,,
152,“手擀”面条竟是商标？知名品牌集体被曝光,“手擀”面条竟是商标？知名品牌集体被曝光,,,,,,,
13,首席执行官访谈 | 乐高掌舵人倪志伟复盘：以精简革新重塑企业增长引擎,"本文阅读时长约8分钟
乐高集团首席执行官倪志伟（Niels B. Christiansen）在对话中向Jean-François Manzoni教授分享了他如何通过精简管理架构、发展成年消费市场，让这家玩具巨头重焕活力。
很少有企业能像乐高这样，跨越代际收获全球消费者的喜爱。自上世纪50 年代积木产品在丹麦比隆（Billund）诞生以来，乐高集团一路成长为全球规模最大的玩具企业，年营收突破 110 亿欧元（约 869 亿人民币），全球员工约 3.4 万人，缔造了商界极具代表性的经典品牌发展故事。
但乐高的发展并非一帆风顺。21世纪初，公司遭遇严峻危机，不得不彻底重构发展思路。彼时沉淀的运营规范与战略共识，深刻影响着公司如今的运作模式。
2017 年，倪志伟接任乐高 CEO一职。当时，乐高虽已走出低谷、重回增长轨道，却隐现疲态。“当时公司整体发展陷入停滞，” 他回忆道，“经历一轮扩张后，组织变得极度臃肿，决策效率大幅下降。”
上任初期，他并未急于制定宏大战略愿景，而是优先把控企业基础运营。“我们没有一味畅想长远蓝图，核心重心回归夯实根基，梳理业务轻重边界，全面简化冗余体系。”
他秉持务实",,,,,,,
50,“并购狂人”礼来扫货加速：年内8起并购落地，总额达245亿美元,"今年以来，礼来每个月都在“买买买”。
全球减肥药巨头礼来今年以来的并购节凑，似乎有些停不下来。
当地时间5月26日，礼来一举宣布了三项并购，分别并购Curevo、LimmaTech Biologics和Vaccine Company这三家疫苗企业，合计拟斥资38.3亿美元，目的是扩展公司在传染病领域的研发版图。
这三家疫苗企业，涉足的领域有所不同，Curevo属于带状疱疹疫苗企业，LimmaTech Biologics专注于耐药致病菌疫苗研发，Vaccine Company的核心疫苗产品是五抗原EB病毒（EBV）疫苗。
历史上，礼来曾涉足过人用疫苗业务，而这次的并购，被视为公司重返人用疫苗赛道。
传染病至今仍是全球发病的主要原因，其危害既体现在急性感染期，也存在于感染后引发的长期健康后果中。

值得注意的是，礼来这次收购的Curevo，其核心疫苗产品是一款用于成人带状疱疹预防的佐剂亚单位疫苗amezosvatein。当前，全球已有其他带状疱疹疫苗获批上市，与此同时，还有多款带状疱疹疫苗还在研发中。
对于收购Curevo，礼来给出的理由是：目前市场上的主流带状疱疹疫苗虽有疗效，但耐受性不",,,,,,,
32,OpenAI和Anthropic带头念的经可能是歪的,"过去一年，“多智能体系统（MAS, Multi-Agent System）”成为 AI 世界最热门的方向之一。
大量框架和产品开始同时出现，其中最著名的显然就是Claude Code和Codex，这步确实也赚钱，但这路其实不一定对！
互联网早期是门户，最终不是啊！
至少我们要知道还有个完全与此并行的路。
今天我们要说的是除了：“多个 AI Agent 如何协作完成复杂任务”，还有哪条路线存在。
先总结下大家比较热衷也比较熟悉的这条路。
直播可以聊一点点这个话题，但不太想完全说这个，本来人就不多，我担心给播没了...
第一条路线：Harness式 MAS
这是当前主流的 MAS 方向。它的本质是：“多个 AI 角色协同完成任务”。例如：
一个 Agent 写代码
一个 Agent 做测试
一个 Agent 做规划
一个 Agent 做搜索
一个 Agent 做审查
它们彼此配合，形成一条自动化工作流。这类系统的核心特点是：
共享上下文
共享目标
中心化调度
临时角色
无长期身份
无持续利益
无真正所有权
本质上，它更像：Workflow Engine（工作流引擎），加上Ontology其",,,,,,,
52,公安部查纠涉企执法问题5.7万个，返还扣押资金22.2亿,"全社会针对涉企执法的举报投诉明显下降。
2025年以来，公安部组织全国公安机关开展了规范涉企执法的专项行动，进展与成效如何？
公安部副部长杨维林5月27日在国新办发布会上表示，专项行动期间共查纠涉企执法问题5.7万个，累计解除查封财物价值13.8亿元，返还扣押资金22.2亿元。同时完善制度规范，制定了异地执法办案协作指引等20余项制度措施。
杨维林介绍，公安部大力整治涉企执法的突出问题，主要做了三方面工作。
首先，全面排查问题，深入从严整改。公安部聚焦受案立案、异地执法、涉案财物管理这些重点环节，组织各地公安机关对重点涉企案件全面排查起底。经侦、刑侦等办案部门认真查纠整改问题，督察、法制等部门加强重点案件、重点线索的跟踪督办和问效，严查反面典型，加强警示教育。
从数据上看，专项行动期间共查纠涉企执法问题5.7万个，累计解除查封财物价值13.8亿元，返还扣押资金22.2亿元，依法变更或者解除冻结账户19.9万个，释放资金89.8亿元。
其次，完善制度规范，加强源头治理。针对违规立案、违规查封扣押冻结涉案财物、违规异地执法这些易发多发问题，公安部有针对性制定出台了跨省涉企犯罪案件的管辖规定",,,,,,,
26,那些不会被AI取代的剧组人,"AI正在以前所未有的速度席卷影视行业。
从“AI生成宣传物料”、“编剧是否会用AI写剧本”，到如今“AI演员将要替代真人演员”等话题，只要沾上AI，都会被热聊甚至上热搜。
即将进入横店卧底的时候，小娱以为会看到一群很典型的AI焦虑。比如演员担心失业，助理害怕被机器人替代，设计师被AI抢饭碗，所有人都在学习提示词、研究工具、拼命证明“人类还有价值”。
但真的来到剧组之后，小娱却发现，影视行业的一线现场，正在出现一种非常荒诞的现实。
AI确实越来越像“人”了，它会修图、写文案、生成分镜、辅助配音，甚至已经能批量生产漫剧；但与此同时，很多影视行业里的岗位，却越来越不像“工作”，反而更像“情绪耗材”。
影视“牛马们”为了保住饭碗，各出奇招。有人留在剧组给导演接梗、陪聊天，有人鞍前马后拼一个比AI更会“照顾人”；有的人知道AI已经是成熟的设计了，但甲方公司还是需要有个能点头哈腰的活人来“挨骂”。

娱乐资本论（id:yulezibenlun）在剧组里和四位影视行业一线从业者聊了聊，慢慢发现，最黑色幽默的是，就是这些影视行业里原本最不起眼、最难被量化、甚至有点“伺候人”的工作内容，反而成了现阶段，",,,,,,,
23,“国货第一底妆”被申请破产,"blank me 半分一(以下简称“ blank me”)母公司上海永熙继去年被曝债务缠身，创始人杨博雅被限制高消费后，最近又被申请破产。
作为2017前后涌现的国货彩妆新锐代表，blank me与花西子、完美日记、方里等相继崛起。
其中，blank me曾被称作国货第一底妆，先后获得世相科技、尚承投资、悠可等机构/企业投资，品牌排名一度超越花西子，备受行业瞩目。

△图源：blank me 小红书
但这家昔日风头正盛的企业，近年深陷业绩疲软、债务高企、投资争议等多重负面风波。去年3月旗下各大社媒账号停更，电商平台在售单品寥寥，产品备案也停留在2024年，经营难题彻底浮出水面。尤其是2025年的中国美妆市场，正在经历一场残酷的洗牌。
5月25日，全国企业破产重整案件信息网公示，上海博观瑞思传媒科技有限公司(以下简称“博观瑞思”)，已向上海市第三中级人民法院申请对上海永熙信息科技有限公司(以下简称“上海永熙”)进行破产审查。

△图源：截自全国企业破产重整案件信息网
截至目前，博观瑞思尚未对外披露上海永熙申请破产的具体原因。从公开信息来看，两家企业并无股权关联，双方业务合作相关情况也未见",,,,,,,
253,预计最高16亿千瓦！国家发改委回应今夏电力保供形势,预计最高16亿千瓦！国家发改委回应今夏电力保供形势,,,,,,,
98,绿色发展,绿色发展,,,,,,,
180,好盈科技IPO：数据“打架”、研发占比下滑，20亿募资投向引质疑,好盈科技IPO：数据“打架”、研发占比下滑，20亿募资投向引质疑,,,,,,,
134,严跃进：流通性差的房子可以通过加装电梯或者政府收购改造盘活05-26 14:410评,严跃进：流通性差的房子可以通过加装电梯或者政府收购改造盘活05-26 14:410评,,,,,,,
250,国家矿山安全监察局紧急部署强化煤矿瓦斯防治工作,国家矿山安全监察局紧急部署强化煤矿瓦斯防治工作,,,,,,,
17,拼多多上的新品战争,"01 不比价格了
新品是传统零售行业永恒的C位。
Costco每年会换掉约30%的商品，确保卖场里的4000个SKU始终保持新鲜感。7-Eleven每年要更新约70%的SKU，鲜食类商品的生命周期通常只有2-4周。小米汽车每次发布新品前，雷军会化身为最积极的推销员——对于汽车行业的玩家来说，新品成败直接影响品牌存亡。MEGA系列的失利，一度就让理想汽车陷入低谷。
但在电商领域，新品的“地位”长期让位于价格。低价是电商平台最醒目的标签，也是很多消费者选择他们的最直接理由。这让很多商家主动或被动加入到价格战，继而陷入无休止的同质化竞争之中。
一个反直觉的现象正在发生：越来越多的中小商家正在用新品研发来对抗价格战。
服装商家们在各个平台宣传新品的力度，堪比电影宣发。从布料、工艺到样品展示，他们竭尽全力展示新品的“值得”。拼多多上涌现的新品也越来越多，大概从2025年开始，趋势越发明显：蒙牛做了《哪吒》联名款纯牛奶，10万件上线即售罄；大宝针对年轻人推出的A醇嫩肤乳，上线没多久销售达到数万支。
原因在于，电商竞争正在进入新范式。GMV不再是评判成败的唯一标准，行业进入到长期主义的叙事之中。不管",,,,,,,
20,Costco上京东，能追上山姆的500个前置仓吗？,"正式入驻京东5天后，Costco开市客官方旗舰店得到了9.4万人关注。

这是其进入中国市场7年来，首次在国内电商平台开设官方旗舰店。
在业内人士看来，Costco这一动作既是在门店扩张迟缓、续卡率承压下的必然选择，也是一场迟来的补课。
这一步，同为会员制商超的另一巨头山姆比其早了近10年，如今山姆京东官方旗舰店已经坐拥1304.6万粉丝，稳居商超店铺榜一的位置。

Costco进驻京东，可谓是摸着山姆过河。
对于这次线上渠道拓展，消费者端的感知是购物门槛的破除。这是Costco首次开放无卡购物的权限，非Costco会员也可以在京东旗舰店下单，但购买同款产品要比会员价高出约20%，且需达到199元方可起送，还需要支付20元的配送费。
相比之下，10年前山姆中国入驻京东之时，做法要激进得多——史无前例地开放为期10天的会员体验，即在这个周期内，在京东下单的消费者不仅可以享受会员价，还能领取免运费券。
不仅如此，Costco在华门店规模、本土化选品，乃至即时配送能力上，跟山姆中国对比也是短板明显。目前，Costco在京东渠道上线的商品以自有品牌Kirkland为主，覆盖零食、粮油、保健等长",,,,,,,
148,银行财眼｜广州银行江门分行被罚款45万元 因贷款三查不到位,银行财眼｜广州银行江门分行被罚款45万元 因贷款三查不到位,,,,,,,
271,【05-27】南方电网“算电协同服务专区”正式上线！,【05-27】南方电网“算电协同服务专区”正式上线！,,,,,,,
2,算力狂飙的瓶颈不止电量：电网风险正突破认知,"算电协同最终能不能协同，核心在于认清并应对电网特性的改变，守住系统安全的底线。算电协同最终能不能协同，核心在于认清并应对电网特性的改变，守住系统安全的底线。

界面新闻记者 | 田鹤琪
“当量增长非常快，增速远超想象。但这个量是电量的概念，并不是电力的概念。电网运行阶段真正存在的是电力问题，不是电量问题。”
近日，界面新闻在第四届中国能源周上获悉，国网冀北电科院电力系统研究所副所长王泽森发表观点称，电算要实现真正协同，需从空间布局与电量的协同，深化到电力的协同上。
“之前大家多从政策和规划层面探讨算电协同，但真正到了协同运行阶段，电网的运行风险可能已经超过我们对算力负荷的认知。”王泽森认为，算电协同最终能不能协同，核心在于认清并应对电网特性的改变，守住系统安全的底线。
电力正在成为决定AI发展边界的战略资源。全球AI数据中心能耗正以45%的年复合增长率攀升。
据中国信通院数据，2025年中国算力中心用电量为1960亿千瓦时，同比增速达18.1%，同期全社会用电量增速仅5.2%。
到2030年，中国算力中心用电量预计在5000亿千瓦时左右；若人工智能爆发增长，甚至将高达7000亿千瓦时，",,,,,,,
190,《封面》对话靳玉志,《封面》对话靳玉志,,,,,,,
111,“抢铜大战”重演？全球的铜都在流向美国,“抢铜大战”重演？全球的铜都在流向美国,,,,,,,
165,“打出政策‘组合拳’”，证监会最新发声,“打出政策‘组合拳’”，证监会最新发声,,,,,,,
170,含权理财宽幅波动，银行紧急行动,含权理财宽幅波动，银行紧急行动,,,,,,,
154,又一个销量神话，被曝假洋品牌,又一个销量神话，被曝假洋品牌,,,,,,,
9,能源早报 | 中国华电集团换帅；中国核建拟募资不超40亿元,"恩捷股份终止投资20亿元马来西亚锂电池隔离膜项目；海科新源拟出售不超过85.11万股已回购股份。恩捷股份终止投资20亿元马来西亚锂电池隔离膜项目；海科新源拟出售不超过85.11万股已回购股份。
中国华电集团换帅
中国华电5月22日发布消息称，公司召开中层以上管理人员大会，中央组织部有关负责同志宣布了中央关于中国华电集团有限公司董事长、党组书记调整的决定：叶向东任中国华电集团有限公司董事长、党组书记，免去其中国华电集团有限公司总经理职务；免去江毅的中国华电集团有限公司董事长、党组书记职务。相关职务任免，按有关法律和章程的规定办理。
中国核建拟募资不超40亿元
中国核建5月22日公告，公司拟向不超过35名特定对象发行股票，募集资金总额不超过40亿元，扣除发行费用后用于江苏徐圩核能供热发电厂一期工程1、2号机组核岛及其配套BOP土建工程；浙江金七门核电厂1、2号机组核岛及其配套土建及安装工程；偿还银行借款。
恩捷股份终止投资20亿元马来西亚锂电池隔离膜项目
恩捷股份5月22日公告，公司董事会审议通过《关于终止在马来西亚投资建设锂电池隔离膜项目的议案》，决定终止该项目的投资。此前披露，公司控股",,,,,,,
135,严跃进：政府收购老旧二手房，为置换新房提供一个渠道05-26 14:390评,严跃进：政府收购老旧二手房，为置换新房提供一个渠道05-26 14:390评,,,,,,,
245,小场景撬动大价值丨人工智能如何刷新中国“办电速度”,小场景撬动大价值丨人工智能如何刷新中国“办电速度”,,,,,,,
97,港股,港股,,,,,,,
40,国产AI编程冲上全球第二，实测五大模型，谁才是Vibe Coding神器,"超越 GPT-5.5、Gemini 3.5 Flash、DeepSeek V4 Pro，阿里的最新旗舰模型 Qwen3.7 Max 在编程竞技榜拿下第二名，仅次于 Claude Opus 4.7。

5.26 榜单截图
除了真实场景的用户选择，在传统的大模型固定评测榜单上，像是终端能力 Terminal Bench、编程能力 SWE Bench 等，Qwen3.7 Max 的表现也是拿下了国产模型的冠军。

虽然现在大模型四年，我们已经对这些排行榜的刷新屡见不鲜，但还是忍不住想要体验一下，能够超越 GPT 5.5 的 Qwen 模型，实际能力到底如何。
要知道，现在最火的 Coding Agent 组合，大概就是搭配了 GPT 5.5 的 Codex。
如果我们把 Codex 里面的默认模型修改成 Qwen3.7 Max，再用 Codex 来完成一些日常的任务，会不会比 GPT 5.5 还好用呢。
获取 Qwen3.7 Max
趁着现在各家都在推出一些 Token 优惠活动，阿里云也提供了 100 万 Token 的免费使用，可在阿里云百炼平台使用。

Qwen3.7 Max 的定价，",,,,,,,
121,洪灏：人民币汇率6.8仅是起点，中长期升值趋势无悬念05-28 07:120评,洪灏：人民币汇率6.8仅是起点，中长期升值趋势无悬念05-28 07:120评,,,,,,,
269,【05-18】《2026中国电器行业系列白皮书》发布会即将启幕,【05-18】《2026中国电器行业系列白皮书》发布会即将启幕,,,,,,,
29,芯片新万亿玩家，一个月多了仨，飙升3倍，瑞银唱高美光至1.1万元,"今年5月，注定载入存储芯片史册。
5月6日，三星电子市值率先突破1万亿美元；5月26日，美光科技暴涨19.29%，市值站上万亿美元。时隔不到10小时，SK海力士接力冲线。
短短一个月内，全球存储芯片三巨头悉数跻身万亿美元俱乐部。
三巨头强势垄断
全球存储芯片市场呈现鲜明的寡头格局，三星电子、SK海力士、美光科技三足鼎立，牢牢把控着行业命脉。
据机构CFM闪存市场公布的数据，今年一季度，全球DRAM（动态随机存取存储器）市场规模为943.25亿美元，环比增长81.5%。其中，三星电子市场份额为40.5%，SK海力士市占29.6%，美光科技市占19.9%，三家合计占据全球DRAM市场约90%份额。
三星电子素有“存储帝国”之称，在DRAM与NAND（闪存）领域全产业链布局，稳坐头把交椅。2026年一季度，三星电子芯片业务营收为74.8万亿韩元（约合人民币3380亿元），同比增长292%；营业利润为53.7万亿韩元（约合人民币2427亿元），同比增长4782%。
SK海力士另辟蹊径，发力HBM（高带宽存储）细分市场，率先开发出HBM3和HBM3E产品，并向英伟达、微软等供货，由此确立了在HB",,,,,,,
70,狂飙19%！美光科技市值破万亿美元，纳指大涨1.19%，英伟达目标股价获上调,"美光科技收盘飙高19.29%，市值突破1万亿美元。华尔街分析师的乐观预期显著提振了该股股价。
*三大股指涨跌互现，纳指涨1.19%
*美光科技暴涨19.29%，市值破万亿美元
*WTI油价跌2.81%，布油涨3.58%
 周二（26日）美股三大股指涨跌互现。科技板块表现强劲，纳指盘中创下历史新高，市场正在评估美伊达成协议、结束战争的可能性。
截至收盘，道指跌118.02点，跌幅0.23%，报50461.68点；纳指涨312.21点，涨幅1.19%，报26656.18点；标准普尔500指数涨45.65点，涨幅0.61%，报7519.12点，收于历史新高。

道指周二迎来创立130周年纪念日。该指数从最初追踪12家公司的基准股指，演变为如今涵盖30只成分股的平均指数，今年早些时候首次突破五万点大关，而其1896年创立之初的点位还不足41点。
【热门股表现】
明星科技股涨跌不一。特斯拉收涨1.78%，谷歌涨1.54%，Meta涨0.34%。下跌阵营中，奈飞收跌1.04%，微软跌0.61%，亚马逊跌0.39%，苹果跌0.16%。

英伟达收跌0.22%。罗斯柴尔德旗下Redburn分析机构认为",,,,,,,
119,AI重构投资逻辑？这类AI赛道有望跑出万亿级行业巨头05-28 07:160评,AI重构投资逻辑？这类AI赛道有望跑出万亿级行业巨头05-28 07:160评,,,,,,,
49,重庆2030年西部陆海新通道货运量目标：超过50万标箱,"全市进出口总额将突破9000亿元。
“十五五”期间，重庆将突出西部陆海新通道牵引作用，完善现代化集疏运体系和综合服务体系，打造链接欧亚大陆经济走廊的战略枢纽。
5月27日，重庆市政府新闻办举行“开局起步‘十五五’”重庆专场新闻发布会。重庆市副市长郑向东表示，目标到2030年，重庆经西部陆海新通道货运量超过50万标箱，全市进出口总额突破9000亿元，基本形成贯通欧洲—中国—东盟三大市场的产业链供应链枢纽。
重庆处在“一带一路”和长江经济带的连接点上，已构建起西部陆海新通道、中欧班列、长江黄金水道相衔接的通道网络，是全国首个“五型”国家物流枢纽城市。其中，西部陆海新通道通达全球128个国家和地区的593个港口、“十四五”期间运输箱量和货运值均增长3倍以上。
西部陆海新通道是在2019年上升为国家战略的。当年国家发展和改革委发布的《西部陆海新通道总体规划》提出，着力打造国际性综合交通枢纽，充分发挥重庆位于“一带一路”和长江经济带交汇点的区位优势，建设通道物流和运营组织中心。
郑向东表示，“十五五”时期，重庆将积极融入新发展格局，放大通道枢纽优势，以制度型开放为重点，着力构建“一区两体系”。“",,,,,,,
202,8财务造假，股价重挫90%，A股又一公司被重罚，大股东父女也双双受罚,8财务造假，股价重挫90%，A股又一公司被重罚，大股东父女也双双受罚,,,,,,,
171,日本股市跌超400点，韩国股市也跌了，SK海力士跌超3%,日本股市跌超400点，韩国股市也跌了，SK海力士跌超3%,,,,,,,
217,中国证监会,中国证监会,,,,,,,
166,证监会副主席刘浩凌：推出更多有力度的改革开放举措,证监会副主席刘浩凌：推出更多有力度的改革开放举措,,,,,,,
117,“加息噩梦”更近了？美联储官员再“放鹰”：已做好准备，取决于通胀趋势05-28 08:150评,“加息噩梦”更近了？美联储官员再“放鹰”：已做好准备，取决于通胀趋势05-28 08:150评,,,,,,,
96,股票,股票,,,,,,,
251,“电建一号”传回首批高清影像,“电建一号”传回首批高清影像,,,,,,,
224,免责条款,免责条款,,,,,,,
176,估值280亿的独角兽清陶能源IPO：产品“越卖越亏”、产能大幅闲置,估值280亿的独角兽清陶能源IPO：产品“越卖越亏”、产能大幅闲置,,,,,,,
85,军事,军事,,,,,,,
66,A股四大指数开盘表现分化，市场逾3000股下跌,"盘面上，存储器、光伏、短剧游戏概念股走强。
5月27日，A股四大指数开盘表现分化，沪指跌0.16%，深证成指跌0.05%，创业板指涨0.26%，科创综指涨0.1%。

盘面上，宇树机器人、电商、核聚变、先进封装、黄金、超硬材料、CPO概念股走弱，存储器、光伏、短剧游戏概念股走强。市场逾3000股下跌。
个股方面，兆易创新高开近3%，公司提示，持有长鑫科技股份仅占其当前总股本的1.80%，持股比例较小。

沪电股份低开超2%，公司公告，随着PCB行业整体产能持续释放，未来市场竞争预计将会加剧。

光大证券认为，科技主线前期积累的大量获利盘的兑现压力，对当前行情的制约趋于放大，短线市场或维持高位震荡、结构分化格局。需警惕高位题材补跌风险。",,,,,,,
116,又谈崩了？特朗普反对伊朗控制霍尔木兹海峡05-28 08:300评,又谈崩了？特朗普反对伊朗控制霍尔木兹海峡05-28 08:300评,,,,,,,
59,晓数点丨全球存储三巨头，集体跻身“万亿美元市值俱乐部”,"一图速览>>
5月26日，美光科技单日涨超19%，继三星电子后成为存储三巨头中第二家万亿美元市值公司。5月27日早间，SK海力士大涨14%，市值亦突破1万亿美元。
至此，全球存储三大巨头已集体跻身“万亿美元市值俱乐部”。",,,,,,,
182,信得科技转战港股：曾因串标被禁3年，社保欠缴5500万,信得科技转战港股：曾因串标被禁3年，社保欠缴5500万,,,,,,,
31,盒马风波背后：严筱磊当学于东来,"因“贵妃粉耳”产品包装标签争议，盒马公开道歉了。
25日晚，盒马向媒体回应：“向广大网友和消费者郑重道歉。”
盒马表示相关商品全部下架，内部将复盘和改进上架审核流程。盒马坚决反对展示和传递低俗不良信息，将持续加强商品品质和标签审核，避免类似情况再次发生。
这波舆情来得快，盒马处理得也快。
事件从曝光到商品下架总时长不超过24小时，不禁让人感慨：盒马的效率和速度还是一如既往，危机公关的技能点满了。
这半年，盒马遇上的事情不少。1月份的水仙误送致中毒事件；4月份的小龙虾食品安全事件；以及这两天发生的“贵妃粉耳”产品包装标签争议……半年的时间，盒马T0级的品牌舆情就遇上了三起。
半年三次舆情，这“中奖率”不低了。
零售行业有问题是一种常态，就连零售标杆胖东来也会被维权，但事后复盘来看，零售行业大都是偶发性事件。
对于盒马而言，情况则有些不同。
舆情频发背后到底是“偶发问题”还是“管理问题”？争议产品下架了问题是不是就真的解决了？问题发生之后，到底谁该为品牌形象资产的损失负责？
这轮舆情暴露出的这些深层次的问题，可能更值得深究。
争议背后，GMV目标与品控的权衡与取舍
零售企业的品控、服务等问",,,,,,,
122,深圳的这场会议，传出阵阵掌声05-28 07:000评,深圳的这场会议，传出阵阵掌声05-28 07:000评,,,,,,,
139,午评：沪指半日跌0.84% 全市场超4500只个股下挫05-26 11:360评,午评：沪指半日跌0.84% 全市场超4500只个股下挫05-26 11:360评,,,,,,,
158,群消息回复不及时被取消年终奖？ 疑似国盛证券研究所群聊截图惹关注,群消息回复不及时被取消年终奖？ 疑似国盛证券研究所群聊截图惹关注,,,,,,,
264,【03-09】一图速览 | 2026年政府工作报告,【03-09】一图速览 | 2026年政府工作报告,,,,,,,
67,前理财顾问爆料：宜信类固收规模约500亿，底层资产包括小额信贷等,"正在统一测算数据，预计4到6周内会公布良性清退方案，并逐一与客户签订协议。
“我1年半之前刚投进去了1000多万，听到清退的消息后人都懵了，现在只希望能把本金顺利拿回来。”投资者陈先生（化名）说。
近日，宜信启动旗下类固收产品“良性清退”的消息引发市场高度关注。第一财经在多个投资者群发现，宜信的客群以高净值客户为主，投资金额均较大，尤其以百万元以上的投资者占据多数，因此对清退方案颇为关注。
根据宜信此前的回应，目前正在统一测算数据，待方案形成并向主管部门汇报后，预计4到6周内会公布良性清退方案，并逐一与客户签订协议。
一位自称曾在宜信工作了14年的前中高级别理财顾问赵先生（化名）对记者说，据他估算，目前宜信的“类固收”产品规模大约500亿元左右。“如果以这个规模计算，按照之前传闻的净本金兑付，再给宜信3-5年的时间缓冲，最终兑付应该问题不大。”他说。
类固收的底层资产是什么？
事实上，“净本金兑付”也是目前最具争议的质疑点。根据市场流传的可能的兑付规则，兑付基数核算方式为投资者持有余额扣除累计已分配收益，即后续将剔除投资者历史全部获利收益，仅以剩余本金作为分期兑付的计算基数。
第一财经",,,,,,,
142,三大巨头竞购朴朴？即时零售迈入寡头时代05-26 08:430评,三大巨头竞购朴朴？即时零售迈入寡头时代05-26 08:430评,,,,,,,
207,2024巴菲特股东大会,2024巴菲特股东大会,,,,,,,
177,力勤资源IPO：实控人年薪2517万，兄弟拿1900万、被疑“技术性离婚”,力勤资源IPO：实控人年薪2517万，兄弟拿1900万、被疑“技术性离婚”,,,,,,,
159,净值单日暴跌31.5%创记录，场内4个跌停，国投瑞银因何“翻车”？,净值单日暴跌31.5%创记录，场内4个跌停，国投瑞银因何“翻车”？,,,,,,,
181,思谋科技冲港股IPO引争议：对赌赎回条款压顶、高管股权激励“零元购”,思谋科技冲港股IPO引争议：对赌赎回条款压顶、高管股权激励“零元购”,,,,,,,
